Event;Timestamp;Framecount;SessionID;Email;BCIState;BCIConfidence;InputNumber;InputWindow;InputWindowOrder;InterTrialTimer;InputWindowTimer;GameState;CurrentFabAlarm;AccInputTrialsLeft;AccInputRate;FabInputTrialsLeft;FabInputRate;RejInputTrialsLeft;RejInputRate;AssistSuccessTrialsLeft;AssistSuccessRate;AssistFailTrialsLeft;AssistFailRate;ExplicitShamTrialsLeft;ExplicitShamRate;TrialResult;TrialGoal
InputWindowChange;2021-01-29 13:18:03.9636;3539;b35b397fac1cf79f4a8ca646a918efae;anonymous;NULL;NULL;NULL;Open;3;-3.0223;0.0000;Running;1.9954;9;0.0500;0;0.0000;8;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
MotorImagery;2021-01-29 13:18:05.3913;3631;b35b397fac1cf79f4a8ca646a918efae;anonymous;ReceivingData;0.6865;30;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-29 13:18:05.3923;3631;b35b397fac1cf79f4a8ca646a918efae;anonymous;NULL;NULL;NULL;Closed;3;-5.5654;0.0000;Running;1.9954;9;0.0500;0;0.0000;8;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-29 13:18:05.3923;3631;b35b397fac1cf79f4a8ca646a918efae;anonymous;NULL;NULL;NULL;Closed;3;-5.5654;0.0000;Running;1.9954;8;0.1000;0;0.0000;8;0.1000;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput
Rest;2021-01-29 13:18:06.2790;3691;b35b397fac1cf79f4a8ca646a918efae;anonymous;ReceivingData;0.6003;30;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 13:18:09.3406;3900;b35b397fac1cf79f4a8ca646a918efae;anonymous;ReceivingData;0.6738;31;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-29 13:18:09.8321;3932;b35b397fac1cf79f4a8ca646a918efae;anonymous;ReceivingData;0.6280;31;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 13:18:13.1958;4166;b35b397fac1cf79f4a8ca646a918efae;anonymous;ReceivingData;0.6593;32;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-29 13:18:13.2915;4173;b35b397fac1cf79f4a8ca646a918efae;anonymous;ReceivingData;0.6405;32;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 13:18:13.8576;4211;b35b397fac1cf79f4a8ca646a918efae;anonymous;ReceivingData;0.6761;33;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-29 13:18:15.0669;4288;b35b397fac1cf79f4a8ca646a918efae;anonymous;ReceivingData;0.6050;33;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-29 13:18:15.5553;4323;b35b397fac1cf79f4a8ca646a918efae;anonymous;NULL;NULL;NULL;Open;4;-5.5654;0.0000;Running;1.2720;8;0.1000;0;0.0000;8;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
MotorImagery;2021-01-29 13:18:19.0341;4560;b35b397fac1cf79f4a8ca646a918efae;anonymous;ReceivingData;0.6905;34;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-29 13:18:19.5348;4595;b35b397fac1cf79f4a8ca646a918efae;anonymous;NULL;NULL;NULL;Closed;4;-5.5624;0.0000;Running;1.2720;8;0.1000;0;0.0000;8;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-29 13:18:19.5348;4595;b35b397fac1cf79f4a8ca646a918efae;anonymous;NULL;NULL;NULL;Closed;4;-5.5624;0.0000;Running;1.2720;8;0.1000;0;0.0000;7;0.1500;0;0.0000;0;0.0000;0;0.0000;RejInput;RejInput
Rest;2021-01-29 13:18:19.5537;4596;b35b397fac1cf79f4a8ca646a918efae;anonymous;ReceivingData;0.6420;34;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
