Event;Timestamp;Framecount;SessionID;Email;BCIState;BCIConfidence;InputNumber;BCIThresholdBuffer;InputWindow;InputWindowOrder;InterTrialTimer;InputWindowTimer;GameState;CurrentFabAlarm;AccInputTrialsLeft;AccInputRate;FabInputTrialsLeft;FabInputRate;RejInputTrialsLeft;RejInputRate;AssistSuccessTrialsLeft;AssistSuccessRate;AssistFailTrialsLeft;AssistFailRate;ExplicitShamTrialsLeft;ExplicitShamRate;TrialResult;TrialGoal
InputWindowChange;2021-01-26 09:21:18.6722;6723;014ea9e4a57f5c9a1b330982d74771f3;anonymous;NULL;NULL;NULL;NULL;Open;12;0.0000;0.0000;Running;4.5488;6;0.4000;3;0.1500;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
MotorImagery;2021-01-26 09:21:19.3626;6764;014ea9e4a57f5c9a1b330982d74771f3;anonymous;ReceivingData;0.8452;22;(0.737 0.765 0.786 0.817 0.839 0.845 0.702 0.740 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-26 09:21:19.3636;6764;014ea9e4a57f5c9a1b330982d74771f3;anonymous;NULL;NULL;NULL;NULL;Closed;12;-4.3106;0.0000;Running;4.5488;6;0.4000;3;0.1500;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-26 09:21:19.3686;6764;014ea9e4a57f5c9a1b330982d74771f3;anonymous;NULL;NULL;NULL;NULL;Closed;12;-4.3106;0.0000;Running;4.5488;5;0.4500;3;0.1500;0;0.0500;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput
Rest;2021-01-26 09:21:19.9914;6801;014ea9e4a57f5c9a1b330982d74771f3;anonymous;ReceivingData;0.6550;22;(0.655 0.814 0.790 0.752 0.740 0.729 0.713 0.708 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-26 09:21:22.3238;6938;014ea9e4a57f5c9a1b330982d74771f3;anonymous;ReceivingData;0.8317;23;(0.832 0.740 0.771 0.778 0.767 0.745 0.735 0.808 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-26 09:21:22.9192;6973;014ea9e4a57f5c9a1b330982d74771f3;anonymous;ReceivingData;0.6429;23;(0.831 0.643 0.844 0.860 0.881 0.908 0.910 0.895 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-26 09:21:25.2580;7111;014ea9e4a57f5c9a1b330982d74771f3;anonymous;ReceivingData;0.8253;24;(0.817 0.825 0.708 0.726 0.785 0.800 0.814 0.817 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-26 09:21:25.6869;7136;014ea9e4a57f5c9a1b330982d74771f3;anonymous;NULL;NULL;NULL;NULL;Open;13;0.0000;0.0000;Running;4.0037;5;0.4500;3;0.1500;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
Rest;2021-01-26 09:21:28.4393;7297;014ea9e4a57f5c9a1b330982d74771f3;anonymous;ReceivingData;0.6585;24;(0.799 0.777 0.758 0.781 0.772 0.718 0.659 0.810 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-26 09:21:29.6214;7367;014ea9e4a57f5c9a1b330982d74771f3;anonymous;ReceivingData;0.8143;25;(0.814 0.711 0.727 0.742 0.775 0.741 0.780 0.804 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-26 09:21:29.6224;7367;014ea9e4a57f5c9a1b330982d74771f3;anonymous;NULL;NULL;NULL;NULL;Closed;13;-1.0643;0.0000;Running;4.0037;5;0.4500;3;0.1500;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-26 09:21:29.6224;7367;014ea9e4a57f5c9a1b330982d74771f3;anonymous;NULL;NULL;NULL;NULL;Closed;13;-1.0643;0.0000;Running;4.0037;4;0.5000;3;0.1500;0;0.0500;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput
Rest;2021-01-26 09:21:30.2168;7401;014ea9e4a57f5c9a1b330982d74771f3;anonymous;ReceivingData;0.5664;25;(0.827 0.803 0.744 0.566 0.808 0.788 0.800 0.814 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-26 09:21:32.7047;7547;014ea9e4a57f5c9a1b330982d74771f3;anonymous;NULL;NULL;NULL;NULL;Open;14;0.0000;0.0000;Running;4.0577;4;0.5000;3;0.1500;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
MotorImagery;2021-01-26 09:21:35.3482;7702;014ea9e4a57f5c9a1b330982d74771f3;anonymous;ReceivingData;0.8303;26;(0.830 0.736 0.756 0.753 0.756 0.779 0.802 0.815 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-26 09:21:35.3492;7702;014ea9e4a57f5c9a1b330982d74771f3;anonymous;NULL;NULL;NULL;NULL;Closed;14;-2.3545;0.0000;Running;4.0577;4;0.5000;3;0.1500;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-26 09:21:35.3492;7702;014ea9e4a57f5c9a1b330982d74771f3;anonymous;NULL;NULL;NULL;NULL;Closed;14;-2.3545;0.0000;Running;4.0577;3;0.5500;3;0.1500;0;0.0500;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput
InputWindowChange;2021-01-26 09:21:39.7146;7959;014ea9e4a57f5c9a1b330982d74771f3;anonymous;NULL;NULL;NULL;NULL;Open;15;0.0000;0.0000;Running;4.6359;3;0.5500;3;0.1500;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
InputWindowChange;2021-01-26 09:21:44.3685;8233;014ea9e4a57f5c9a1b330982d74771f3;anonymous;NULL;NULL;NULL;NULL;Closed;15;-0.3490;0.0000;Running;4.6359;3;0.5500;3;0.1500;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-26 09:21:44.3695;8233;014ea9e4a57f5c9a1b330982d74771f3;anonymous;NULL;NULL;NULL;NULL;Closed;15;-0.3490;0.0000;Running;4.6359;3;0.5500;2;0.2000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;FabInput;FabInput
InputWindowChange;2021-01-26 09:21:46.7339;8372;014ea9e4a57f5c9a1b330982d74771f3;anonymous;NULL;NULL;NULL;NULL;Open;16;0.0000;0.0000;Running;4.3091;3;0.5500;2;0.2000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
Rest;2021-01-26 09:21:48.1162;8454;014ea9e4a57f5c9a1b330982d74771f3;anonymous;ReceivingData;0.6919;26;(0.844 0.866 0.852 0.779 0.764 0.692 0.828 0.848 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-26 09:21:49.7991;8553;014ea9e4a57f5c9a1b330982d74771f3;anonymous;ReceivingData;0.9376;27;(0.939 0.933 0.938 0.791 0.920 0.940 0.949 0.952 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-26 09:21:49.8000;8553;014ea9e4a57f5c9a1b330982d74771f3;anonymous;NULL;NULL;NULL;NULL;Closed;16;-1.9341;0.0000;Running;4.3091;3;0.5500;2;0.2000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-26 09:21:49.8000;8553;014ea9e4a57f5c9a1b330982d74771f3;anonymous;NULL;NULL;NULL;NULL;Closed;16;-1.9341;0.0000;Running;4.3091;2;0.6000;2;0.2000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput
Rest;2021-01-26 09:21:51.3182;8643;014ea9e4a57f5c9a1b330982d74771f3;anonymous;ReceivingData;0.6620;27;(0.778 0.740 0.707 0.719 0.662 0.822 0.821 0.788 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-26 09:21:51.9790;8682;014ea9e4a57f5c9a1b330982d74771f3;anonymous;ReceivingData;0.7897;28;(0.738 0.750 0.763 0.750 0.763 0.771 0.763 0.790 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-26 09:21:52.8467;8733;014ea9e4a57f5c9a1b330982d74771f3;anonymous;ReceivingData;0.6965;28;(0.811 0.767 0.731 0.735 0.732 0.696 0.818 0.830 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-26 09:21:53.3584;8763;014ea9e4a57f5c9a1b330982d74771f3;anonymous;ReceivingData;0.8426;29;(0.846 0.833 0.831 0.851 0.851 0.843 0.749 0.799 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-26 09:21:53.7334;8785;014ea9e4a57f5c9a1b330982d74771f3;anonymous;NULL;NULL;NULL;NULL;Open;17;0.0000;0.0000;Running;3.1593;2;0.6000;2;0.2000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
InputWindowChange;2021-01-26 09:21:58.7428;9079;014ea9e4a57f5c9a1b330982d74771f3;anonymous;NULL;NULL;NULL;NULL;Closed;17;0.0127;0.0000;Running;3.1593;2;0.6000;2;0.2000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-26 09:21:58.7448;9079;014ea9e4a57f5c9a1b330982d74771f3;anonymous;NULL;NULL;NULL;NULL;Closed;17;0.0127;0.0000;Running;3.1593;2;0.6000;2;0.2000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput
Rest;2021-01-26 09:21:58.9657;9092;014ea9e4a57f5c9a1b330982d74771f3;anonymous;ReceivingData;0.6996;29;(0.742 0.725 0.701 0.700 0.700 0.764 0.783 0.766 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-26 09:22:00.7444;9197;014ea9e4a57f5c9a1b330982d74771f3;anonymous;NULL;NULL;NULL;NULL;Open;18;0.0000;0.0000;Running;1.1806;2;0.6000;2;0.2000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
MotorImagery;2021-01-26 09:22:00.7644;9198;014ea9e4a57f5c9a1b330982d74771f3;anonymous;ReceivingData;0.8759;30;(0.887 0.890 0.876 0.770 0.803 0.834 0.861 0.877 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-26 09:22:01.9403;9267;014ea9e4a57f5c9a1b330982d74771f3;anonymous;NULL;NULL;NULL;NULL;Closed;18;-3.8051;0.0000;Running;1.1806;2;0.6000;2;0.2000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-26 09:22:01.9403;9267;014ea9e4a57f5c9a1b330982d74771f3;anonymous;NULL;NULL;NULL;NULL;Closed;18;-3.8051;0.0000;Running;1.1806;2;0.6000;1;0.2500;0;0.1000;0;0.0000;0;0.0000;0;0.0000;FabInput;FabInput
Rest;2021-01-26 09:22:01.9413;9267;014ea9e4a57f5c9a1b330982d74771f3;anonymous;ReceivingData;0.6788;30;(0.776 0.757 0.716 0.727 0.723 0.679 0.819 0.798 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-26 09:22:07.2993;9584;014ea9e4a57f5c9a1b330982d74771f3;anonymous;ReceivingData;0.7597;31;(0.726 0.756 0.754 0.775 0.786 0.774 0.760 0.708 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-26 09:22:07.7561;9611;014ea9e4a57f5c9a1b330982d74771f3;anonymous;NULL;NULL;NULL;NULL;Open;19;0.0000;0.0000;Running;3.6286;2;0.6000;1;0.2500;0;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
Rest;2021-01-26 09:22:09.3222;9704;014ea9e4a57f5c9a1b330982d74771f3;anonymous;ReceivingData;0.6932;31;(0.693 0.781 0.772 0.769 0.777 0.758 0.731 0.701 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-26 09:22:10.8757;9796;014ea9e4a57f5c9a1b330982d74771f3;anonymous;ReceivingData;0.8532;32;(0.826 0.851 0.853 0.740 0.798 0.781 0.773 0.800 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-26 09:22:11.3973;9827;014ea9e4a57f5c9a1b330982d74771f3;anonymous;NULL;NULL;NULL;NULL;Closed;19;-1.3588;0.0000;Running;3.6286;2;0.6000;1;0.2500;0;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-26 09:22:11.4013;9827;014ea9e4a57f5c9a1b330982d74771f3;anonymous;NULL;NULL;NULL;NULL;Closed;19;-1.3588;0.0000;Running;3.6286;2;0.6000;0;0.3000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;FabInput;FabInput
Rest;2021-01-26 09:22:11.7683;9849;014ea9e4a57f5c9a1b330982d74771f3;anonymous;ReceivingData;0.6675;32;(0.726 0.667 0.772 0.766 0.722 0.740 0.762 0.774 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
GameStopped;2021-01-26 09:22:14.7582;10026;014ea9e4a57f5c9a1b330982d74771f3;anonymous;NULL;NULL;NULL;NULL;Closed;20;0.0000;0.0000;Stopped;3.6286;2;0.6000;0;0.3000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
