Event;Timestamp;Framecount;SessionID;Email;BCIState;InputWindow;InputWindowOrder;InterTrialTimer;InputWindowTimer;GameState;CurrentFabAlarm;AccInputTrialsLeft;AccInputRate;FabInputTrialsLeft;FabInputRate;RejInputTrialsLeft;RejInputRate;AssistSuccessTrialsLeft;AssistSuccessRate;AssistFailTrialsLeft;AssistFailRate;ExplicitShamTrialsLeft;ExplicitShamRate;TrialResult;TrialGoal;BCIConfidence;InputNumber
Rest;2021-02-02 13:01:05.2968;13077;2b14b8857ae6aa26409deb750e7448a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6856;26
InputWindowChange;2021-02-02 13:01:14.7396;13753;2b14b8857ae6aa26409deb750e7448a4;anonymous;NULL;Open;13;-16.4661;0.0000;Running;1.8831;7;0.3500;4;0.1000;0;0.2000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
MotorImagery;2021-02-02 13:01:15.5266;13810;2b14b8857ae6aa26409deb750e7448a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7366;27
Rest;2021-02-02 13:01:15.6522;13818;2b14b8857ae6aa26409deb750e7448a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6867;27
MotorImagery;2021-02-02 13:01:15.7639;13828;2b14b8857ae6aa26409deb750e7448a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7435;28
Rest;2021-02-02 13:01:15.7909;13829;2b14b8857ae6aa26409deb750e7448a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6683;28
InputWindowChange;2021-02-02 13:01:16.6167;13889;2b14b8857ae6aa26409deb750e7448a4;anonymous;NULL;Closed;13;-18.5784;0.0000;Running;1.8831;7;0.3500;4;0.1000;0;0.2000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-02-02 13:01:16.6177;13889;2b14b8857ae6aa26409deb750e7448a4;anonymous;NULL;Closed;13;-18.5784;0.0000;Running;1.8831;7;0.3500;3;0.1500;0;0.2000;0;0.0000;0;0.0000;0;0.0000;FabInput;FabInput;NULL;NULL
InputWindowChange;2021-02-02 13:01:26.7170;14643;2b14b8857ae6aa26409deb750e7448a4;anonymous;NULL;Open;14;-18.5784;0.0000;Running;1.7768;7;0.3500;3;0.1500;0;0.2000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
InputWindowChange;2021-02-02 13:01:28.4869;14774;2b14b8857ae6aa26409deb750e7448a4;anonymous;NULL;Closed;14;-20.7913;0.0000;Running;1.7768;7;0.3500;3;0.1500;0;0.2000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-02-02 13:01:28.4869;14774;2b14b8857ae6aa26409deb750e7448a4;anonymous;NULL;Closed;14;-20.7913;0.0000;Running;1.7768;7;0.3500;2;0.2000;0;0.2000;0;0.0000;0;0.0000;0;0.0000;FabInput;FabInput;NULL;NULL
InputWindowChange;2021-02-02 13:01:38.7242;15515;2b14b8857ae6aa26409deb750e7448a4;anonymous;NULL;Open;15;-20.7913;0.0000;Running;2.4586;7;0.3500;2;0.2000;0;0.2000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
InputWindowChange;2021-02-02 13:01:42.7219;15810;2b14b8857ae6aa26409deb750e7448a4;anonymous;NULL;Closed;15;-20.7699;0.0000;Running;2.4586;7;0.3500;2;0.2000;0;0.2000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-02-02 13:01:42.7249;15810;2b14b8857ae6aa26409deb750e7448a4;anonymous;NULL;Closed;15;-20.7699;0.0000;Running;2.4586;7;0.3500;2;0.2000;0;0.2500;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput;NULL;NULL
MotorImagery;2021-02-02 13:01:53.3227;16590;2b14b8857ae6aa26409deb750e7448a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7222;29
Rest;2021-02-02 13:01:53.4941;16603;2b14b8857ae6aa26409deb750e7448a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7139;29
InputWindowChange;2021-02-02 13:01:53.7005;16620;2b14b8857ae6aa26409deb750e7448a4;anonymous;NULL;Open;16;-20.7699;0.0000;Running;1.3860;7;0.3500;2;0.2000;0;0.2500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
MotorImagery;2021-02-02 13:01:53.9838;16642;2b14b8857ae6aa26409deb750e7448a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7226;30
InputWindowChange;2021-02-02 13:01:53.9848;16642;2b14b8857ae6aa26409deb750e7448a4;anonymous;NULL;Closed;16;-24.4806;0.0000;Running;1.3860;7;0.3500;2;0.2000;0;0.2500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-02-02 13:01:53.9868;16642;2b14b8857ae6aa26409deb750e7448a4;anonymous;NULL;Closed;16;-24.4806;0.0000;Running;1.3860;6;0.4000;2;0.2000;0;0.2500;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput;NULL;NULL
Rest;2021-02-02 13:01:54.1005;16651;2b14b8857ae6aa26409deb750e7448a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7191;30
MotorImagery;2021-02-02 13:01:54.9073;16711;2b14b8857ae6aa26409deb750e7448a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7208;31
Rest;2021-02-02 13:01:54.9223;16712;2b14b8857ae6aa26409deb750e7448a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7194;31
MotorImagery;2021-02-02 13:01:56.2819;16810;2b14b8857ae6aa26409deb750e7448a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7355;32
Rest;2021-02-02 13:01:56.4002;16819;2b14b8857ae6aa26409deb750e7448a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7191;32
MotorImagery;2021-02-02 13:02:01.8020;17210;2b14b8857ae6aa26409deb750e7448a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7246;33
Rest;2021-02-02 13:02:03.3173;17324;2b14b8857ae6aa26409deb750e7448a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7093;33
MotorImagery;2021-02-02 13:02:03.8213;17362;2b14b8857ae6aa26409deb750e7448a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7337;34
InputWindowChange;2021-02-02 13:02:04.9622;17445;2b14b8857ae6aa26409deb750e7448a4;anonymous;NULL;Open;17;-24.4806;0.0000;Running;2.8461;6;0.4000;2;0.2000;0;0.2500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
Rest;2021-02-02 13:02:05.2375;17466;2b14b8857ae6aa26409deb750e7448a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7135;34
MotorImagery;2021-02-02 13:02:06.9003;17584;2b14b8857ae6aa26409deb750e7448a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7342;35
Rest;2021-02-02 13:02:07.5156;17628;2b14b8857ae6aa26409deb750e7448a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6633;35
InputWindowChange;2021-02-02 13:02:07.8100;17648;2b14b8857ae6aa26409deb750e7448a4;anonymous;NULL;Closed;17;-25.6255;0.0000;Running;2.8461;6;0.4000;2;0.2000;0;0.2500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-02-02 13:02:07.8149;17648;2b14b8857ae6aa26409deb750e7448a4;anonymous;NULL;Closed;17;-25.6255;0.0000;Running;2.8461;6;0.4000;1;0.2500;0;0.2500;0;0.0000;0;0.0000;0;0.0000;FabInput;FabInput;NULL;NULL
MotorImagery;2021-02-02 13:02:15.7171;18229;2b14b8857ae6aa26409deb750e7448a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7264;36
Rest;2021-02-02 13:02:15.9318;18244;2b14b8857ae6aa26409deb750e7448a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7169;36
InputWindowChange;2021-02-02 13:02:17.4341;18353;2b14b8857ae6aa26409deb750e7448a4;anonymous;NULL;Open;18;-25.6255;0.0000;Running;1.5669;6;0.4000;1;0.2500;0;0.2500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
MotorImagery;2021-02-02 13:02:18.1636;18410;2b14b8857ae6aa26409deb750e7448a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7216;37
InputWindowChange;2021-02-02 13:02:19.0013;18470;2b14b8857ae6aa26409deb750e7448a4;anonymous;NULL;Closed;18;-28.0506;0.0000;Running;1.5669;6;0.4000;1;0.2500;0;0.2500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-02-02 13:02:19.0023;18470;2b14b8857ae6aa26409deb750e7448a4;anonymous;NULL;Closed;18;-28.0506;0.0000;Running;1.5669;6;0.4000;0;0.3000;0;0.2500;0;0.0000;0;0.0000;0;0.0000;FabInput;FabInput;NULL;NULL
Rest;2021-02-02 13:02:19.1649;18480;2b14b8857ae6aa26409deb750e7448a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7184;37
MotorImagery;2021-02-02 13:02:28.8580;19125;2b14b8857ae6aa26409deb750e7448a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7235;38
Rest;2021-02-02 13:02:29.2519;19153;2b14b8857ae6aa26409deb750e7448a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6622;38
InputWindowChange;2021-02-02 13:02:29.3646;19161;2b14b8857ae6aa26409deb750e7448a4;anonymous;NULL;Open;19;-28.0506;0.0000;Running;1.3065;6;0.4000;0;0.3000;0;0.2500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
MotorImagery;2021-02-02 13:02:31.0321;19282;2b14b8857ae6aa26409deb750e7448a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7238;39
InputWindowChange;2021-02-02 13:02:31.0321;19282;2b14b8857ae6aa26409deb750e7448a4;anonymous;NULL;Closed;19;-30.3701;0.0000;Running;1.3065;6;0.4000;0;0.3000;0;0.2500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-02-02 13:02:31.0321;19282;2b14b8857ae6aa26409deb750e7448a4;anonymous;NULL;Closed;19;-30.3701;0.0000;Running;1.3065;5;0.4500;0;0.3000;0;0.2500;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput;NULL;NULL
Rest;2021-02-02 13:02:31.1858;19294;2b14b8857ae6aa26409deb750e7448a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7157;39
GameStopped;2021-02-02 13:02:37.6923;19778;2b14b8857ae6aa26409deb750e7448a4;anonymous;NULL;Closed;20;0.0000;0.0000;Stopped;1.3065;5;0.4500;0;0.3000;0;0.2500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
