Event;Timestamp;Framecount;SessionID;Email;BCIState;InputWindow;InputWindowOrder;InterTrialTimer;InputWindowTimer;GameState;CurrentFabAlarm;AccInputTrialsLeft;AccInputRate;FabInputTrialsLeft;FabInputRate;RejInputTrialsLeft;RejInputRate;AssistSuccessTrialsLeft;AssistSuccessRate;AssistFailTrialsLeft;AssistFailRate;ExplicitShamTrialsLeft;ExplicitShamRate;TrialResult;BCIConfidence;InputNumber;BCIThresholdBuffer;TrialGoal
Rest;2021-01-28 16:08:49.8305;6930;200ae232440d019dd0185cd45d5dc8f3;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6503;16;(0.650 0.744 0.744 0.739 0.698 0.759 0.722 0.689 );NULL
MotorImagery;2021-01-28 16:08:52.6470;7097;200ae232440d019dd0185cd45d5dc8f3;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7386;17;(0.739 0.697 0.719 0.715 0.717 0.733 0.741 0.742 );NULL
Rest;2021-01-28 16:08:52.7630;7104;200ae232440d019dd0185cd45d5dc8f3;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6483;17;(0.739 0.696 0.648 0.715 0.717 0.733 0.741 0.742 );NULL
MotorImagery;2021-01-28 16:08:53.4252;7143;200ae232440d019dd0185cd45d5dc8f3;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6839;18;(0.845 0.758 0.689 0.684 0.721 0.821 0.894 0.881 );NULL
Rest;2021-01-28 16:08:53.4412;7144;200ae232440d019dd0185cd45d5dc8f3;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.5853;18;(0.845 0.758 0.689 0.684 0.585 0.821 0.894 0.881 );NULL
InputWindowChange;2021-01-28 16:08:56.3958;7319;200ae232440d019dd0185cd45d5dc8f3;anonymous;NULL;Open;17;0.0000;0.0000;Running;1.3966;11;0.4500;0;0.0000;0;0.4000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 16:08:59.1619;7483;200ae232440d019dd0185cd45d5dc8f3;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6879;19;(0.758 0.763 0.746 0.689 0.688 0.758 0.781 0.795 );NULL
InputWindowChange;2021-01-28 16:08:59.1619;7483;200ae232440d019dd0185cd45d5dc8f3;anonymous;NULL;Closed;17;-2.2341;0.0000;Running;1.3966;11;0.4500;0;0.0000;0;0.4000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-28 16:08:59.1639;7483;200ae232440d019dd0185cd45d5dc8f3;anonymous;NULL;Closed;17;-2.2341;0.0000;Running;1.3966;10;0.5000;0;0.0000;0;0.4000;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;NULL;AccInput
Rest;2021-01-28 16:08:59.2806;7490;200ae232440d019dd0185cd45d5dc8f3;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6580;19;(0.758 0.763 0.746 0.689 0.688 0.710 0.658 0.795 );NULL
InputWindowChange;2021-01-28 16:09:03.3983;7734;200ae232440d019dd0185cd45d5dc8f3;anonymous;NULL;Open;18;0.0000;0.0000;Running;4.8714;10;0.5000;0;0.0000;0;0.4000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 16:09:05.8080;7877;200ae232440d019dd0185cd45d5dc8f3;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.8094;20;(0.768 0.734 0.809 0.678 0.687 0.692 0.675 0.753 );NULL
InputWindowChange;2021-01-28 16:09:05.8089;7877;200ae232440d019dd0185cd45d5dc8f3;anonymous;NULL;Closed;18;-2.5892;0.0000;Running;4.8714;10;0.5000;0;0.0000;0;0.4000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-28 16:09:05.8089;7877;200ae232440d019dd0185cd45d5dc8f3;anonymous;NULL;Closed;18;-2.5892;0.0000;Running;4.8714;9;0.5500;0;0.0000;0;0.4000;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;NULL;AccInput
Rest;2021-01-28 16:09:06.3183;7907;200ae232440d019dd0185cd45d5dc8f3;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6602;20;(0.739 0.717 0.676 0.678 0.660 0.746 0.744 0.733 );NULL
MotorImagery;2021-01-28 16:09:07.4642;7975;200ae232440d019dd0185cd45d5dc8f3;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7571;21;(0.711 0.741 0.758 0.756 0.754 0.731 0.732 0.757 );NULL
Rest;2021-01-28 16:09:08.0911;8012;200ae232440d019dd0185cd45d5dc8f3;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6518;21;(0.713 0.652 0.718 0.671 0.684 0.709 0.698 0.718 );NULL
InputWindowChange;2021-01-28 16:09:10.4099;8150;200ae232440d019dd0185cd45d5dc8f3;anonymous;NULL;Open;19;0.0000;0.0000;Running;4.4106;9;0.5500;0;0.0000;0;0.4000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 16:09:15.4265;8448;200ae232440d019dd0185cd45d5dc8f3;anonymous;NULL;Closed;19;0.0163;0.0000;Running;4.4106;9;0.5500;0;0.0000;0;0.4000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-28 16:09:15.4275;8448;200ae232440d019dd0185cd45d5dc8f3;anonymous;NULL;Closed;19;0.0163;0.0000;Running;4.4106;9;0.5500;0;0.0000;0;0.4500;0;0.0000;0;0.0000;0;0.0000;RejInput;NULL;NULL;NULL;AccInput
GameStopped;2021-01-28 16:09:17.4246;8566;200ae232440d019dd0185cd45d5dc8f3;anonymous;NULL;Closed;20;0.0000;0.0000;Stopped;4.4106;9;0.5500;0;0.0000;0;0.4500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 16:09:27.9381;9184;200ae232440d019dd0185cd45d5dc8f3;anonymous;0.6961;ReceivingData;22;(0.724 0.725 0.708 0.706 0.695 0.696 0.733 0.745 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 16:09:28.0578;9191;200ae232440d019dd0185cd45d5dc8f3;anonymous;0.5969;ReceivingData;22;(0.724 0.725 0.708 0.706 0.695 0.696 0.674 0.597 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
GameStopped;2021-01-28 16:09:44.4805;10101;200ae232440d019dd0185cd45d5dc8f3;anonymous;NULL;NULL;NULL;NULL;Closed;20;0.0000;0.0000;Stopped;4.4106;9;0.5500;0;0.0000;0;0.4500;0;0.0000;0;0.0000;0;0.0000;NA
