Event;Timestamp;Framecount;SessionID;Email;BCIState;InputWindow;InputWindowOrder;InterTrialTimer;InputWindowTimer;GameState;CurrentFabAlarm;AccInputTrialsLeft;AccInputRate;FabInputTrialsLeft;FabInputRate;RejInputTrialsLeft;RejInputRate;AssistSuccessTrialsLeft;AssistSuccessRate;AssistFailTrialsLeft;AssistFailRate;ExplicitShamTrialsLeft;ExplicitShamRate;TrialResult;TrialGoal;BCIConfidence;InputNumber
InputWindowChange;2021-01-29 14:59:04.9670;14450;1537857953598619c5724519a1d63fa4;anonymous;NULL;Closed;15;-19.9647;0.0000;Running;1.8633;9;0.4000;0;0.0000;0;0.3500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-29 14:59:04.9680;14450;1537857953598619c5724519a1d63fa4;anonymous;NULL;Closed;15;-19.9647;0.0000;Running;1.8633;8;0.4500;0;0.0000;0;0.3500;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput;NULL;NULL
Rest;2021-01-29 14:59:05.0927;14458;1537857953598619c5724519a1d63fa4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7132;24
InputWindowChange;2021-01-29 14:59:15.1277;15151;1537857953598619c5724519a1d63fa4;anonymous;NULL;Open;16;-19.9647;0.0000;Running;2.9554;8;0.4500;0;0.0000;0;0.3500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
MotorImagery;2021-01-29 14:59:16.8361;15267;1537857953598619c5724519a1d63fa4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7801;25
InputWindowChange;2021-01-29 14:59:16.8361;15267;1537857953598619c5724519a1d63fa4;anonymous;NULL;Closed;16;-22.2286;0.0000;Running;2.9554;8;0.4500;0;0.0000;0;0.3500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-29 14:59:16.8371;15267;1537857953598619c5724519a1d63fa4;anonymous;NULL;Closed;16;-22.2286;0.0000;Running;2.9554;7;0.5000;0;0.0000;0;0.3500;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput;NULL;NULL
Rest;2021-01-29 14:59:17.6545;15318;1537857953598619c5724519a1d63fa4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7026;25
MotorImagery;2021-01-29 14:59:18.8964;15399;1537857953598619c5724519a1d63fa4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7566;26
Rest;2021-01-29 14:59:19.1588;15417;1537857953598619c5724519a1d63fa4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7433;26
InputWindowChange;2021-01-29 14:59:27.0242;15954;1537857953598619c5724519a1d63fa4;anonymous;NULL;Open;17;-22.2286;0.0000;Running;1.0699;7;0.5000;0;0.0000;0;0.3500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
InputWindowChange;2021-01-29 14:59:31.0056;16219;1537857953598619c5724519a1d63fa4;anonymous;NULL;Closed;17;-22.2208;0.0000;Running;1.0699;7;0.5000;0;0.0000;0;0.3500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-29 14:59:31.0066;16219;1537857953598619c5724519a1d63fa4;anonymous;NULL;Closed;17;-22.2208;0.0000;Running;1.0699;7;0.5000;0;0.0000;0;0.4000;0;0.0000;0;0.0000;0;0.0000;RejInput;RejInput;NULL;NULL
MotorImagery;2021-01-29 14:59:31.0265;16221;1537857953598619c5724519a1d63fa4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7524;27
Rest;2021-01-29 14:59:31.0445;16222;1537857953598619c5724519a1d63fa4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7469;27
MotorImagery;2021-01-29 14:59:31.3028;16240;1537857953598619c5724519a1d63fa4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7591;28
Rest;2021-01-29 14:59:31.8214;16275;1537857953598619c5724519a1d63fa4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7276;28
MotorImagery;2021-01-29 14:59:37.9281;16692;1537857953598619c5724519a1d63fa4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7717;29
Rest;2021-01-29 14:59:38.0597;16700;1537857953598619c5724519a1d63fa4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6853;29
InputWindowChange;2021-01-29 14:59:41.3386;16904;1537857953598619c5724519a1d63fa4;anonymous;NULL;Open;18;-22.2208;0.0000;Running;1.7440;7;0.5000;0;0.0000;0;0.4000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
MotorImagery;2021-01-29 14:59:44.7226;17116;1537857953598619c5724519a1d63fa4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7551;30
InputWindowChange;2021-01-29 14:59:45.3254;17155;1537857953598619c5724519a1d63fa4;anonymous;NULL;Closed;18;-22.2193;0.0000;Running;1.7440;7;0.5000;0;0.0000;0;0.4000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-29 14:59:45.3254;17155;1537857953598619c5724519a1d63fa4;anonymous;NULL;Closed;18;-22.2193;0.0000;Running;1.7440;7;0.5000;0;0.0000;0;0.4500;0;0.0000;0;0.0000;0;0.0000;RejInput;RejInput;NULL;NULL
Rest;2021-01-29 14:59:45.7233;17180;1537857953598619c5724519a1d63fa4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7238;30
MotorImagery;2021-01-29 14:59:53.0207;17670;1537857953598619c5724519a1d63fa4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.8034;31
Rest;2021-01-29 14:59:53.3658;17696;1537857953598619c5724519a1d63fa4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7472;31
InputWindowChange;2021-01-29 14:59:55.7234;17860;1537857953598619c5724519a1d63fa4;anonymous;NULL;Open;19;-22.2193;0.0000;Running;1.6542;7;0.5000;0;0.0000;0;0.4500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
MotorImagery;2021-01-29 14:59:57.8515;18004;1537857953598619c5724519a1d63fa4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7758;32
Rest;2021-01-29 14:59:58.7669;18066;1537857953598619c5724519a1d63fa4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7480;32
MotorImagery;2021-01-29 14:59:58.9041;18075;1537857953598619c5724519a1d63fa4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7649;33
Rest;2021-01-29 14:59:59.5225;18117;1537857953598619c5724519a1d63fa4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7116;33
MotorImagery;2021-01-29 14:59:59.6532;18127;1537857953598619c5724519a1d63fa4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7754;34
InputWindowChange;2021-01-29 14:59:59.7060;18132;1537857953598619c5724519a1d63fa4;anonymous;NULL;Closed;19;-22.2150;0.0000;Running;1.6542;7;0.5000;0;0.0000;0;0.4500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-29 14:59:59.7100;18132;1537857953598619c5724519a1d63fa4;anonymous;NULL;Closed;19;-22.2150;0.0000;Running;1.6542;7;0.5000;0;0.0000;0;0.5000;0;0.0000;0;0.0000;0;0.0000;RejInput;RejInput;NULL;NULL
Rest;2021-01-29 15:00:00.2008;18167;1537857953598619c5724519a1d63fa4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7394;34
MotorImagery;2021-01-29 15:00:00.4266;18182;1537857953598619c5724519a1d63fa4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7532;35
Rest;2021-01-29 15:00:00.9633;18221;1537857953598619c5724519a1d63fa4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7256;35
GameStopped;2021-01-29 15:00:07.1623;18648;1537857953598619c5724519a1d63fa4;anonymous;NULL;Closed;20;0.0000;0.0000;Stopped;1.6542;7;0.5000;0;0.0000;0;0.5000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
