Event;Timestamp;Framecount;SessionID;Email;BCIState;BCIConfidence;InputNumber;BCIThresholdBuffer;InputWindow;InputWindowOrder;InterTrialTimer;InputWindowTimer;GameState;CurrentFabAlarm;AccInputTrialsLeft;AccInputRate;FabInputTrialsLeft;FabInputRate;RejInputTrialsLeft;RejInputRate;AssistSuccessTrialsLeft;AssistSuccessRate;AssistFailTrialsLeft;AssistFailRate;ExplicitShamTrialsLeft;ExplicitShamRate;TrialResult;TrialGoal
MotorImagery;2021-01-28 08:51:41.3118;8470;37305b9089f118d33588715b65765639;anonymous;ReceivingData;0.8652;27;(0.716 0.755 0.769 0.786 0.805 0.816 0.826 0.865 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 08:51:42.1994;8522;37305b9089f118d33588715b65765639;anonymous;ReceivingData;0.6926;27;(0.771 0.736 0.722 0.711 0.704 0.703 0.693 0.808 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 08:51:42.7315;8553;37305b9089f118d33588715b65765639;anonymous;NULL;NULL;NULL;NULL;Closed;9;0.0150;0.0000;Running;1.7955;5;0.2500;0;0.0000;6;0.2000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-28 08:51:42.7325;8553;37305b9089f118d33588715b65765639;anonymous;NULL;NULL;NULL;NULL;Closed;9;0.0150;0.0000;Running;1.7955;5;0.2500;0;0.0000;5;0.2500;0;0.0000;0;0.0000;0;0.0000;RejInput;RejInput
MotorImagery;2021-01-28 08:51:42.8651;8561;37305b9089f118d33588715b65765639;anonymous;ReceivingData;0.8345;28;(0.835 0.710 0.725 0.747 0.726 0.748 0.806 0.815 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 08:51:44.7298;8668;37305b9089f118d33588715b65765639;anonymous;NULL;NULL;NULL;NULL;Open;10;0.0000;0.0000;Running;1.4328;5;0.2500;0;0.0000;5;0.2500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
Rest;2021-01-28 08:51:45.1527;8693;37305b9089f118d33588715b65765639;anonymous;ReceivingData;0.6690;28;(0.752 0.758 0.774 0.720 0.708 0.714 0.724 0.669 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 08:51:48.5951;8893;37305b9089f118d33588715b65765639;anonymous;ReceivingData;0.8336;29;(0.701 0.757 0.769 0.776 0.813 0.827 0.832 0.834 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 08:51:49.7407;8960;37305b9089f118d33588715b65765639;anonymous;NULL;NULL;NULL;NULL;Closed;10;0.0130;0.0000;Running;1.4328;5;0.2500;0;0.0000;5;0.2500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-28 08:51:49.7417;8960;37305b9089f118d33588715b65765639;anonymous;NULL;NULL;NULL;NULL;Closed;10;0.0130;0.0000;Running;1.4328;5;0.2500;0;0.0000;4;0.3000;0;0.0000;0;0.0000;0;0.0000;RejInput;RejInput
Rest;2021-01-28 08:51:50.5169;9005;37305b9089f118d33588715b65765639;anonymous;ReceivingData;0.6523;29;(0.917 0.893 0.882 0.851 0.840 0.811 0.737 0.652 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 08:51:51.7312;9076;37305b9089f118d33588715b65765639;anonymous;NULL;NULL;NULL;NULL;Open;11;0.0000;0.0000;Running;4.2798;5;0.2500;0;0.0000;4;0.3000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
MotorImagery;2021-01-28 08:51:54.4756;9234;37305b9089f118d33588715b65765639;anonymous;ReceivingData;0.7676;30;(0.782 0.779 0.766 0.768 0.723 0.751 0.753 0.784 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 08:51:54.7409;9249;37305b9089f118d33588715b65765639;anonymous;ReceivingData;0.6305;30;(0.782 0.779 0.766 0.768 0.786 0.763 0.709 0.630 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 08:51:56.7449;9366;37305b9089f118d33588715b65765639;anonymous;NULL;NULL;NULL;NULL;Closed;11;0.0139;0.0000;Running;4.2798;5;0.2500;0;0.0000;4;0.3000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-28 08:51:56.7459;9366;37305b9089f118d33588715b65765639;anonymous;NULL;NULL;NULL;NULL;Closed;11;0.0139;0.0000;Running;4.2798;5;0.2500;0;0.0000;3;0.3500;0;0.0000;0;0.0000;0;0.0000;RejInput;RejInput
InputWindowChange;2021-01-28 08:51:58.7553;9482;37305b9089f118d33588715b65765639;anonymous;NULL;NULL;NULL;NULL;Open;12;0.0000;0.0000;Running;2.7806;5;0.2500;0;0.0000;3;0.3500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
MotorImagery;2021-01-28 08:52:01.4918;9641;37305b9089f118d33588715b65765639;anonymous;ReceivingData;0.8429;31;(0.731 0.735 0.745 0.769 0.806 0.839 0.837 0.843 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 08:52:01.6404;9650;37305b9089f118d33588715b65765639;anonymous;ReceivingData;0.6790;31;(0.792 0.753 0.679 0.769 0.806 0.839 0.837 0.843 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 08:52:03.7572;9771;37305b9089f118d33588715b65765639;anonymous;NULL;NULL;NULL;NULL;Closed;12;0.0080;0.0000;Running;2.7806;5;0.2500;0;0.0000;3;0.3500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-28 08:52:03.7592;9771;37305b9089f118d33588715b65765639;anonymous;NULL;NULL;NULL;NULL;Closed;12;0.0080;0.0000;Running;2.7806;5;0.2500;0;0.0000;2;0.4000;0;0.0000;0;0.0000;0;0.0000;RejInput;RejInput
InputWindowChange;2021-01-28 08:52:05.7587;9888;37305b9089f118d33588715b65765639;anonymous;NULL;NULL;NULL;NULL;Open;13;0.0000;0.0000;Running;3.3173;5;0.2500;0;0.0000;2;0.4000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
MotorImagery;2021-01-28 08:52:09.4224;10102;37305b9089f118d33588715b65765639;anonymous;ReceivingData;0.8541;32;(0.775 0.818 0.841 0.854 0.716 0.755 0.765 0.768 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 08:52:09.4234;10102;37305b9089f118d33588715b65765639;anonymous;NULL;NULL;NULL;NULL;Closed;13;-1.3353;0.0000;Running;3.3173;5;0.2500;0;0.0000;2;0.4000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-28 08:52:09.4244;10102;37305b9089f118d33588715b65765639;anonymous;NULL;NULL;NULL;NULL;Closed;13;-1.3353;0.0000;Running;3.3173;4;0.3000;0;0.0000;2;0.4000;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput
Rest;2021-01-28 08:52:10.0732;10140;37305b9089f118d33588715b65765639;anonymous;ReceivingData;0.6887;32;(0.901 0.880 0.854 0.807 0.789 0.752 0.710 0.689 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 08:52:11.6244;10231;37305b9089f118d33588715b65765639;anonymous;ReceivingData;0.8233;33;(0.821 0.823 0.721 0.756 0.776 0.780 0.790 0.812 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 08:52:12.2253;10266;37305b9089f118d33588715b65765639;anonymous;ReceivingData;0.6736;33;(0.860 0.855 0.785 0.674 0.805 0.822 0.827 0.845 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 08:52:12.7732;10298;37305b9089f118d33588715b65765639;anonymous;NULL;NULL;NULL;NULL;Open;14;0.0000;0.0000;Running;3.8816;4;0.3000;0;0.0000;2;0.4000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
MotorImagery;2021-01-28 08:52:14.4392;10393;37305b9089f118d33588715b65765639;anonymous;ReceivingData;0.7070;34;(0.707 0.707 0.743 0.772 0.797 0.757 0.757 0.736 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 08:52:14.7903;10413;37305b9089f118d33588715b65765639;anonymous;ReceivingData;0.6786;34;(0.707 0.707 0.723 0.716 0.724 0.724 0.679 0.736 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 08:52:17.3386;10562;37305b9089f118d33588715b65765639;anonymous;ReceivingData;0.8032;35;(0.724 0.718 0.744 0.750 0.749 0.762 0.781 0.803 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 08:52:17.7897;10588;37305b9089f118d33588715b65765639;anonymous;NULL;NULL;NULL;NULL;Closed;14;0.0136;0.0000;Running;3.8816;4;0.3000;0;0.0000;2;0.4000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-28 08:52:17.7907;10588;37305b9089f118d33588715b65765639;anonymous;NULL;NULL;NULL;NULL;Closed;14;0.0136;0.0000;Running;3.8816;4;0.3000;0;0.0000;1;0.4500;0;0.0000;0;0.0000;0;0.0000;RejInput;RejInput
Rest;2021-01-28 08:52:18.0041;10601;37305b9089f118d33588715b65765639;anonymous;ReceivingData;0.6599;35;(0.818 0.759 0.722 0.660 0.859 0.853 0.845 0.827 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 08:52:19.7735;10705;37305b9089f118d33588715b65765639;anonymous;NULL;NULL;NULL;NULL;Open;15;0.0000;0.0000;Running;3.6207;4;0.3000;0;0.0000;1;0.4500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
MotorImagery;2021-01-28 08:52:21.8326;10825;37305b9089f118d33588715b65765639;anonymous;ReceivingData;0.7355;36;(0.717 0.707 0.718 0.736 0.734 0.771 0.762 0.722 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 08:52:21.8336;10825;37305b9089f118d33588715b65765639;anonymous;NULL;NULL;NULL;NULL;Closed;15;-2.9406;0.0000;Running;3.6207;4;0.3000;0;0.0000;1;0.4500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-28 08:52:21.8346;10825;37305b9089f118d33588715b65765639;anonymous;NULL;NULL;NULL;NULL;Closed;15;-2.9406;0.0000;Running;3.6207;3;0.3500;0;0.0000;1;0.4500;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput
Rest;2021-01-28 08:52:22.0570;10838;37305b9089f118d33588715b65765639;anonymous;ReceivingData;0.6963;36;(0.717 0.707 0.718 0.736 0.718 0.715 0.696 0.722 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 08:52:26.7872;11113;37305b9089f118d33588715b65765639;anonymous;NULL;NULL;NULL;NULL;Open;16;0.0000;0.0000;Running;3.1633;3;0.3500;0;0.0000;1;0.4500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
MotorImagery;2021-01-28 08:52:27.8649;11176;37305b9089f118d33588715b65765639;anonymous;ReceivingData;0.9140;37;(0.914 0.715 0.737 0.776 0.824 0.851 0.893 0.898 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 08:52:27.8659;11176;37305b9089f118d33588715b65765639;anonymous;NULL;NULL;NULL;NULL;Closed;16;-3.9192;0.0000;Running;3.1633;3;0.3500;0;0.0000;1;0.4500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-28 08:52:27.8669;11176;37305b9089f118d33588715b65765639;anonymous;NULL;NULL;NULL;NULL;Closed;16;-3.9192;0.0000;Running;3.1633;2;0.4000;0;0.0000;1;0.4500;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput
Rest;2021-01-28 08:52:29.2224;11256;37305b9089f118d33588715b65765639;anonymous;ReceivingData;0.6965;37;(0.805 0.753 0.752 0.733 0.717 0.708 0.696 0.821 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 08:52:30.2647;11317;37305b9089f118d33588715b65765639;anonymous;ReceivingData;0.7074;38;(0.707 0.713 0.717 0.725 0.744 0.751 0.726 0.744 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 08:52:30.3655;11323;37305b9089f118d33588715b65765639;anonymous;ReceivingData;0.6712;38;(0.707 0.671 0.717 0.725 0.744 0.751 0.726 0.744 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 08:52:33.7907;11522;37305b9089f118d33588715b65765639;anonymous;NULL;NULL;NULL;NULL;Open;17;0.0000;0.0000;Running;1.8128;2;0.4000;0;0.0000;1;0.4500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
MotorImagery;2021-01-28 08:52:34.7229;11576;37305b9089f118d33588715b65765639;anonymous;ReceivingData;0.7478;39;(0.833 0.821 0.792 0.748 0.706 0.773 0.786 0.818 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 08:52:34.7239;11576;37305b9089f118d33588715b65765639;anonymous;NULL;NULL;NULL;NULL;Closed;17;-4.0690;0.0000;Running;1.8128;2;0.4000;0;0.0000;1;0.4500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-28 08:52:34.7279;11576;37305b9089f118d33588715b65765639;anonymous;NULL;NULL;NULL;NULL;Closed;17;-4.0690;0.0000;Running;1.8128;1;0.4500;0;0.0000;1;0.4500;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput
Rest;2021-01-28 08:52:34.8356;11583;37305b9089f118d33588715b65765639;anonymous;ReceivingData;0.6956;39;(0.833 0.821 0.792 0.748 0.696 0.773 0.786 0.818 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 08:52:38.4343;11794;37305b9089f118d33588715b65765639;anonymous;ReceivingData;0.8563;40;(0.856 0.709 0.761 0.777 0.803 0.818 0.835 0.850 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 08:52:39.1849;11838;37305b9089f118d33588715b65765639;anonymous;ReceivingData;0.6897;40;(0.849 0.818 0.753 0.737 0.720 0.690 0.874 0.857 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 08:52:40.7972;11933;37305b9089f118d33588715b65765639;anonymous;NULL;NULL;NULL;NULL;Open;18;0.0000;0.0000;Running;2.7220;1;0.4500;0;0.0000;1;0.4500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
MotorImagery;2021-01-28 08:52:40.8311;11935;37305b9089f118d33588715b65765639;anonymous;ReceivingData;0.8437;41;(0.844 0.720 0.760 0.734 0.754 0.797 0.830 0.834 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 08:52:41.2311;11958;37305b9089f118d33588715b65765639;anonymous;ReceivingData;0.6555;41;(0.844 0.813 0.758 0.746 0.762 0.771 0.728 0.656 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 08:52:41.8584;11995;37305b9089f118d33588715b65765639;anonymous;ReceivingData;0.8726;42;(0.847 0.873 0.739 0.795 0.842 0.839 0.833 0.840 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 08:52:44.2864;12136;37305b9089f118d33588715b65765639;anonymous;ReceivingData;0.6782;42;(0.771 0.738 0.678 0.770 0.793 0.757 0.753 0.764 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 08:52:45.7987;12225;37305b9089f118d33588715b65765639;anonymous;NULL;NULL;NULL;NULL;Closed;18;0.0011;0.0000;Running;2.7220;1;0.4500;0;0.0000;1;0.4500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-28 08:52:45.7987;12225;37305b9089f118d33588715b65765639;anonymous;NULL;NULL;NULL;NULL;Closed;18;0.0011;0.0000;Running;2.7220;1;0.4500;0;0.0000;0;0.5000;0;0.0000;0;0.0000;0;0.0000;RejInput;RejInput
InputWindowChange;2021-01-28 08:52:47.8019;12343;37305b9089f118d33588715b65765639;anonymous;NULL;NULL;NULL;NULL;Open;19;0.0000;0.0000;Running;2.6304;1;0.4500;0;0.0000;0;0.5000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
MotorImagery;2021-01-28 08:52:48.9196;12408;37305b9089f118d33588715b65765639;anonymous;ReceivingData;0.8900;43;(0.890 0.772 0.840 0.885 0.878 0.890 0.899 0.902 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 08:52:48.9206;12408;37305b9089f118d33588715b65765639;anonymous;NULL;NULL;NULL;NULL;Closed;19;-3.8853;0.0000;Running;2.6304;1;0.4500;0;0.0000;0;0.5000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-28 08:52:48.9256;12408;37305b9089f118d33588715b65765639;anonymous;NULL;NULL;NULL;NULL;Closed;19;-3.8853;0.0000;Running;2.6304;0;0.5000;0;0.0000;0;0.5000;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput
Rest;2021-01-28 08:52:49.6646;12452;37305b9089f118d33588715b65765639;anonymous;ReceivingData;0.6836;43;(0.862 0.873 0.844 0.771 0.684 0.863 0.856 0.870 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 08:52:51.5771;12564;37305b9089f118d33588715b65765639;anonymous;ReceivingData;0.7866;44;(0.818 0.815 0.808 0.787 0.726 0.774 0.759 0.775 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 08:52:51.6789;12570;37305b9089f118d33588715b65765639;anonymous;ReceivingData;0.6447;44;(0.818 0.815 0.808 0.787 0.765 0.645 0.759 0.775 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
GameStopped;2021-01-28 08:52:54.8252;12752;37305b9089f118d33588715b65765639;anonymous;NULL;NULL;NULL;NULL;Closed;20;0.0000;0.0000;Stopped;2.6304;0;0.5000;0;0.0000;0;0.5000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
MotorImagery;2021-01-28 08:52:55.7099;12797;37305b9089f118d33588715b65765639;anonymous;0.8316;ReceivingData;45;(0.823 0.832 0.723 0.716 0.719 0.726 0.731 0.797 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 08:52:57.1864;12883;37305b9089f118d33588715b65765639;anonymous;0.6908;ReceivingData;45;(0.721 0.691 0.803 0.785 0.799 0.779 0.762 0.718 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 08:53:00.2774;13065;37305b9089f118d33588715b65765639;anonymous;0.8580;ReceivingData;46;(0.745 0.805 0.808 0.825 0.854 0.858 0.727 0.734 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 08:53:00.6593;13087;37305b9089f118d33588715b65765639;anonymous;0.6786;ReceivingData;46;(0.767 0.737 0.703 0.679 0.854 0.858 0.825 0.791 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
GameStopped;2021-01-28 08:53:10.6961;13595;37305b9089f118d33588715b65765639;anonymous;NULL;NULL;NULL;NULL;Closed;20;0.0000;0.0000;Stopped;2.6304;0;0.5000;0;0.0000;0;0.5000;0;0.0000;0;0.0000;0;0.0000;NA
