Event;Timestamp;Framecount;SessionID;Email;BCIState;InputWindow;InputWindowOrder;InterTrialTimer;InputWindowTimer;GameState;CurrentFabAlarm;AccInputTrialsLeft;AccInputRate;FabInputTrialsLeft;FabInputRate;RejInputTrialsLeft;RejInputRate;AssistSuccessTrialsLeft;AssistSuccessRate;AssistFailTrialsLeft;AssistFailRate;ExplicitShamTrialsLeft;ExplicitShamRate;TrialResult;BCIConfidence;InputNumber;BCIThresholdBuffer;TrialGoal
GameDecision;2021-01-26 11:22:58.8149;7050;a0bff34455bb0ec4d60d6816cea247fd;anonymous;NULL;Closed;16;-3.4838;0.0000;Running;3.6539;5;0.4000;1;0.2500;0;0.2000;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;NULL;AccInput
Rest;2021-01-26 11:22:59.9663;7117;a0bff34455bb0ec4d60d6816cea247fd;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6970;16;(0.909 0.874 0.858 0.831 0.816 0.790 0.750 0.697 );NULL
MotorImagery;2021-01-26 11:23:01.3468;7198;a0bff34455bb0ec4d60d6816cea247fd;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.8284;17;(0.799 0.805 0.830 0.838 0.838 0.841 0.828 0.777 );NULL
Rest;2021-01-26 11:23:01.6154;7214;a0bff34455bb0ec4d60d6816cea247fd;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6546;17;(0.781 0.764 0.707 0.655 0.838 0.841 0.828 0.797 );NULL
InputWindowChange;2021-01-26 11:23:04.3133;7372;a0bff34455bb0ec4d60d6816cea247fd;anonymous;NULL;Open;17;0.0000;0.0000;Running;1.8096;5;0.4000;1;0.2500;0;0.2000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-26 11:23:05.8327;7461;a0bff34455bb0ec4d60d6816cea247fd;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7951;18;(0.817 0.795 0.708 0.731 0.731 0.747 0.763 0.808 );NULL
InputWindowChange;2021-01-26 11:23:05.8347;7461;a0bff34455bb0ec4d60d6816cea247fd;anonymous;NULL;Closed;17;-3.4839;0.0000;Running;1.8096;5;0.4000;1;0.2500;0;0.2000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-26 11:23:05.8387;7461;a0bff34455bb0ec4d60d6816cea247fd;anonymous;NULL;Closed;17;-3.4839;0.0000;Running;1.8096;4;0.4500;1;0.2500;0;0.2000;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;NULL;AccInput
Rest;2021-01-26 11:23:06.3762;7493;a0bff34455bb0ec4d60d6816cea247fd;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6176;18;(0.782 0.726 0.618 0.797 0.784 0.783 0.785 0.794 );NULL
MotorImagery;2021-01-26 11:23:10.0494;7709;a0bff34455bb0ec4d60d6816cea247fd;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.8572;19;(0.700 0.720 0.723 0.734 0.749 0.799 0.826 0.857 );NULL
Rest;2021-01-26 11:23:10.3427;7726;a0bff34455bb0ec4d60d6816cea247fd;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6781;19;(0.860 0.851 0.846 0.792 0.759 0.678 0.826 0.857 );NULL
InputWindowChange;2021-01-26 11:23:11.3272;7784;a0bff34455bb0ec4d60d6816cea247fd;anonymous;NULL;Open;18;0.0000;0.0000;Running;1.2819;4;0.4500;1;0.2500;0;0.2000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-26 11:23:14.2759;7958;a0bff34455bb0ec4d60d6816cea247fd;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.8570;20;(0.748 0.776 0.753 0.741 0.753 0.809 0.848 0.857 );NULL
InputWindowChange;2021-01-26 11:23:14.2759;7958;a0bff34455bb0ec4d60d6816cea247fd;anonymous;NULL;Closed;18;-2.0494;0.0000;Running;1.2819;4;0.4500;1;0.2500;0;0.2000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-26 11:23:14.2769;7958;a0bff34455bb0ec4d60d6816cea247fd;anonymous;NULL;Closed;18;-2.0494;0.0000;Running;1.2819;3;0.5000;1;0.2500;0;0.2000;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;NULL;AccInput
Rest;2021-01-26 11:23:14.9224;7996;a0bff34455bb0ec4d60d6816cea247fd;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6615;20;(0.661 0.827 0.813 0.805 0.788 0.757 0.755 0.702 );NULL
InputWindowChange;2021-01-26 11:23:18.3319;8196;a0bff34455bb0ec4d60d6816cea247fd;anonymous;NULL;Open;19;0.0000;0.0000;Running;2.2828;3;0.5000;1;0.2500;0;0.2000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-26 11:23:20.3006;8312;a0bff34455bb0ec4d60d6816cea247fd;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.8620;21;(0.827 0.832 0.854 0.862 0.731 0.784 0.808 0.818 );NULL
InputWindowChange;2021-01-26 11:23:20.6226;8331;a0bff34455bb0ec4d60d6816cea247fd;anonymous;NULL;Closed;19;-2.7054;0.0000;Running;2.2828;3;0.5000;1;0.2500;0;0.2000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-26 11:23:20.6226;8331;a0bff34455bb0ec4d60d6816cea247fd;anonymous;NULL;Closed;19;-2.7054;0.0000;Running;2.2828;3;0.5000;0;0.3000;0;0.2000;0;0.0000;0;0.0000;0;0.0000;FabInput;NULL;NULL;NULL;FabInput
Rest;2021-01-26 11:23:21.0310;8355;a0bff34455bb0ec4d60d6816cea247fd;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6626;21;(0.833 0.843 0.849 0.838 0.821 0.827 0.701 0.663 );NULL
GameStopped;2021-01-26 11:23:25.3422;8608;a0bff34455bb0ec4d60d6816cea247fd;anonymous;NULL;Closed;20;0.0000;0.0000;Stopped;2.2828;3;0.5000;0;0.3000;0;0.2000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameStopped;2021-01-26 11:23:35.6823;9143;a0bff34455bb0ec4d60d6816cea247fd;anonymous;Closed;20;0.0000;0.0000;Stopped;2.2828;3;0.5000;0;0.3000;0;0.2000;0;0.0000;0;0.0000;0;0.0000;NA
