Event;Timestamp;Framecount;SessionID;Email;BCIState;InputWindow;InputWindowOrder;InterTrialTimer;InputWindowTimer;GameState;CurrentFabAlarm;AccInputTrialsLeft;AccInputRate;FabInputTrialsLeft;FabInputRate;RejInputTrialsLeft;RejInputRate;AssistSuccessTrialsLeft;AssistSuccessRate;AssistFailTrialsLeft;AssistFailRate;ExplicitShamTrialsLeft;ExplicitShamRate;TrialResult;TrialGoal;BCIConfidence;InputNumber
Rest;2021-01-28 10:24:27.0525;12952;1012594146ba1f4bf7262b690795213d;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6516;27
MotorImagery;2021-01-28 10:24:30.1400;13167;1012594146ba1f4bf7262b690795213d;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7090;28
Rest;2021-01-28 10:24:30.1420;13168;1012594146ba1f4bf7262b690795213d;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6969;28
MotorImagery;2021-01-28 10:24:30.2397;13175;1012594146ba1f4bf7262b690795213d;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7191;29
Rest;2021-01-28 10:24:30.3773;13185;1012594146ba1f4bf7262b690795213d;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6809;29
InputWindowChange;2021-01-28 10:24:31.2072;13243;1012594146ba1f4bf7262b690795213d;anonymous;NULL;Open;13;-14.7821;0.0000;Running;2.0528;13;0.3500;0;0.0000;0;0.3000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
InputWindowChange;2021-01-28 10:24:35.1976;13536;1012594146ba1f4bf7262b690795213d;anonymous;NULL;Closed;13;-14.7797;0.0000;Running;2.0528;13;0.3500;0;0.0000;0;0.3000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-28 10:24:35.2006;13536;1012594146ba1f4bf7262b690795213d;anonymous;NULL;Closed;13;-14.7797;0.0000;Running;2.0528;13;0.3500;0;0.0000;0;0.3500;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput;NULL;NULL
MotorImagery;2021-01-28 10:24:35.2664;13542;1012594146ba1f4bf7262b690795213d;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7031;30
Rest;2021-01-28 10:24:35.7291;13576;1012594146ba1f4bf7262b690795213d;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6838;30
MotorImagery;2021-01-28 10:24:35.9066;13589;1012594146ba1f4bf7262b690795213d;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7139;31
Rest;2021-01-28 10:24:36.1330;13607;1012594146ba1f4bf7262b690795213d;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6838;31
MotorImagery;2021-01-28 10:24:37.1433;13683;1012594146ba1f4bf7262b690795213d;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7145;32
Rest;2021-01-28 10:24:37.1762;13685;1012594146ba1f4bf7262b690795213d;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6466;32
MotorImagery;2021-01-28 10:24:40.2110;13906;1012594146ba1f4bf7262b690795213d;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7175;33
Rest;2021-01-28 10:24:40.7414;13945;1012594146ba1f4bf7262b690795213d;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6201;33
MotorImagery;2021-01-28 10:24:41.7725;14023;1012594146ba1f4bf7262b690795213d;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7130;34
Rest;2021-01-28 10:24:41.8962;14033;1012594146ba1f4bf7262b690795213d;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6911;34
MotorImagery;2021-01-28 10:24:41.9062;14034;1012594146ba1f4bf7262b690795213d;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7194;35
Rest;2021-01-28 10:24:42.1415;14051;1012594146ba1f4bf7262b690795213d;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6564;35
InputWindowChange;2021-01-28 10:24:46.1955;14355;1012594146ba1f4bf7262b690795213d;anonymous;NULL;Open;14;-14.7797;0.0000;Running;2.0809;13;0.3500;0;0.0000;0;0.3500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
MotorImagery;2021-01-28 10:24:48.0343;14494;1012594146ba1f4bf7262b690795213d;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7037;36
InputWindowChange;2021-01-28 10:24:48.0343;14494;1012594146ba1f4bf7262b690795213d;anonymous;NULL;Closed;14;-16.9202;0.0000;Running;2.0809;13;0.3500;0;0.0000;0;0.3500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-28 10:24:48.0353;14494;1012594146ba1f4bf7262b690795213d;anonymous;NULL;Closed;14;-16.9202;0.0000;Running;2.0809;12;0.4000;0;0.0000;0;0.3500;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput;NULL;NULL
Rest;2021-01-28 10:24:48.1630;14504;1012594146ba1f4bf7262b690795213d;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6248;36
MotorImagery;2021-01-28 10:24:52.6318;14825;1012594146ba1f4bf7262b690795213d;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7221;37
Rest;2021-01-28 10:24:52.7305;14833;1012594146ba1f4bf7262b690795213d;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6933;37
MotorImagery;2021-01-28 10:24:53.1334;14860;1012594146ba1f4bf7262b690795213d;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7140;38
Rest;2021-01-28 10:24:53.4037;14880;1012594146ba1f4bf7262b690795213d;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6603;38
InputWindowChange;2021-01-28 10:24:57.9609;15207;1012594146ba1f4bf7262b690795213d;anonymous;NULL;Open;15;-16.9202;0.0000;Running;2.5121;12;0.4000;0;0.0000;0;0.3500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
InputWindowChange;2021-01-28 10:25:01.9662;15489;1012594146ba1f4bf7262b690795213d;anonymous;NULL;Closed;15;-16.8955;0.0000;Running;2.5121;12;0.4000;0;0.0000;0;0.3500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-28 10:25:01.9692;15489;1012594146ba1f4bf7262b690795213d;anonymous;NULL;Closed;15;-16.8955;0.0000;Running;2.5121;12;0.4000;0;0.0000;0;0.4000;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput;NULL;NULL
MotorImagery;2021-01-28 10:25:03.2219;15583;1012594146ba1f4bf7262b690795213d;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7212;39
Rest;2021-01-28 10:25:03.4700;15602;1012594146ba1f4bf7262b690795213d;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6240;39
InputWindowChange;2021-01-28 10:25:13.1445;16303;1012594146ba1f4bf7262b690795213d;anonymous;NULL;Open;16;-16.8955;0.0000;Running;2.1033;12;0.4000;0;0.0000;0;0.4000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
MotorImagery;2021-01-28 10:25:13.1864;16306;1012594146ba1f4bf7262b690795213d;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7223;40
InputWindowChange;2021-01-28 10:25:13.1874;16306;1012594146ba1f4bf7262b690795213d;anonymous;NULL;Closed;16;-20.8416;0.0000;Running;2.1033;12;0.4000;0;0.0000;0;0.4000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-28 10:25:13.1904;16306;1012594146ba1f4bf7262b690795213d;anonymous;NULL;Closed;16;-20.8416;0.0000;Running;2.1033;11;0.4500;0;0.0000;0;0.4000;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput;NULL;NULL
Rest;2021-01-28 10:25:13.4353;16326;1012594146ba1f4bf7262b690795213d;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6968;40
MotorImagery;2021-01-28 10:25:17.4234;16618;1012594146ba1f4bf7262b690795213d;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7152;41
Rest;2021-01-28 10:25:17.8007;16648;1012594146ba1f4bf7262b690795213d;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6962;41
MotorImagery;2021-01-28 10:25:19.9670;16801;1012594146ba1f4bf7262b690795213d;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7768;42
Rest;2021-01-28 10:25:20.7522;16853;1012594146ba1f4bf7262b690795213d;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6588;42
InputWindowChange;2021-01-28 10:25:24.2276;17105;1012594146ba1f4bf7262b690795213d;anonymous;NULL;Open;17;-20.8416;0.0000;Running;1.3771;11;0.4500;0;0.0000;0;0.4000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
MotorImagery;2021-01-28 10:25:26.4656;17265;1012594146ba1f4bf7262b690795213d;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7410;43
InputWindowChange;2021-01-28 10:25:26.4656;17265;1012594146ba1f4bf7262b690795213d;anonymous;NULL;Closed;17;-22.5872;0.0000;Running;1.3771;11;0.4500;0;0.0000;0;0.4000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-28 10:25:26.4666;17265;1012594146ba1f4bf7262b690795213d;anonymous;NULL;Closed;17;-22.5872;0.0000;Running;1.3771;10;0.5000;0;0.0000;0;0.4000;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput;NULL;NULL
Rest;2021-01-28 10:25:26.4826;17266;1012594146ba1f4bf7262b690795213d;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6959;43
MotorImagery;2021-01-28 10:25:33.1256;17743;1012594146ba1f4bf7262b690795213d;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7119;44
Rest;2021-01-28 10:25:33.3716;17763;1012594146ba1f4bf7262b690795213d;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6925;44
MotorImagery;2021-01-28 10:25:34.5305;17849;1012594146ba1f4bf7262b690795213d;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7039;45
Rest;2021-01-28 10:25:34.7624;17865;1012594146ba1f4bf7262b690795213d;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6870;45
MotorImagery;2021-01-28 10:25:34.7654;17866;1012594146ba1f4bf7262b690795213d;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7092;46
Rest;2021-01-28 10:25:35.0208;17885;1012594146ba1f4bf7262b690795213d;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6896;46
InputWindowChange;2021-01-28 10:25:36.4682;17990;1012594146ba1f4bf7262b690795213d;anonymous;NULL;Open;18;-22.5872;0.0000;Running;1.3014;10;0.5000;0;0.0000;0;0.4000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
MotorImagery;2021-01-28 10:25:36.5639;17996;1012594146ba1f4bf7262b690795213d;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7235;47
InputWindowChange;2021-01-28 10:25:36.5639;17996;1012594146ba1f4bf7262b690795213d;anonymous;NULL;Closed;18;-26.4746;0.0000;Running;1.3014;10;0.5000;0;0.0000;0;0.4000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-28 10:25:36.5669;17996;1012594146ba1f4bf7262b690795213d;anonymous;NULL;Closed;18;-26.4746;0.0000;Running;1.3014;9;0.5500;0;0.0000;0;0.4000;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput;NULL;NULL
Rest;2021-01-28 10:25:36.5968;17998;1012594146ba1f4bf7262b690795213d;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6832;47
MotorImagery;2021-01-28 10:25:41.6724;18365;1012594146ba1f4bf7262b690795213d;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7256;48
Rest;2021-01-28 10:25:42.3376;18412;1012594146ba1f4bf7262b690795213d;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6968;48
MotorImagery;2021-01-28 10:25:44.1034;18549;1012594146ba1f4bf7262b690795213d;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7175;49
Rest;2021-01-28 10:25:44.2051;18557;1012594146ba1f4bf7262b690795213d;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6923;49
MotorImagery;2021-01-28 10:25:44.2121;18558;1012594146ba1f4bf7262b690795213d;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7239;50
Rest;2021-01-28 10:25:45.2426;18632;1012594146ba1f4bf7262b690795213d;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6999;50
InputWindowChange;2021-01-28 10:25:47.5654;18805;1012594146ba1f4bf7262b690795213d;anonymous;NULL;Open;19;-26.4746;0.0000;Running;1.9407;9;0.5500;0;0.0000;0;0.4000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
InputWindowChange;2021-01-28 10:25:51.5618;19081;1012594146ba1f4bf7262b690795213d;anonymous;NULL;Closed;19;-26.4576;0.0000;Running;1.9407;9;0.5500;0;0.0000;0;0.4000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-28 10:25:51.5708;19081;1012594146ba1f4bf7262b690795213d;anonymous;NULL;Closed;19;-26.4576;0.0000;Running;1.9407;9;0.5500;0;0.0000;0;0.4500;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput;NULL;NULL
MotorImagery;2021-01-28 10:25:53.0731;19186;1012594146ba1f4bf7262b690795213d;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7341;51
Rest;2021-01-28 10:25:53.9598;19249;1012594146ba1f4bf7262b690795213d;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6011;51
GameStopped;2021-01-28 10:25:58.4913;19582;1012594146ba1f4bf7262b690795213d;anonymous;NULL;Closed;20;0.0000;0.0000;Stopped;1.9407;9;0.5500;0;0.0000;0;0.4500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
