Event;Timestamp;Framecount;SessionID;Email;BCIState;InputWindow;InputWindowOrder;InterTrialTimer;InputWindowTimer;GameState;CurrentFabAlarm;AccInputTrialsLeft;AccInputRate;FabInputTrialsLeft;FabInputRate;RejInputTrialsLeft;RejInputRate;AssistSuccessTrialsLeft;AssistSuccessRate;AssistFailTrialsLeft;AssistFailRate;ExplicitShamTrialsLeft;ExplicitShamRate;TrialResult;BCIConfidence;InputNumber;BCIThresholdBuffer;TrialGoal
GameDecision;2021-01-29 11:00:09.9248;7815;d3bada17a59a5c0b578608575472a2de;anonymous;NULL;Closed;18;0.0103;0.0000;Running;4.1982;9;0.2500;0;0.3000;0;0.4000;0;0.0000;0;0.0000;0;0.0000;RejInput;NULL;NULL;NULL;AccInput
InputWindowChange;2021-01-29 11:00:11.9280;7926;d3bada17a59a5c0b578608575472a2de;anonymous;NULL;Open;19;0.0000;0.0000;Running;3.4931;9;0.2500;0;0.3000;0;0.4000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-29 11:00:16.9453;8205;d3bada17a59a5c0b578608575472a2de;anonymous;NULL;Closed;19;0.0109;0.0000;Running;3.4931;9;0.2500;0;0.3000;0;0.4000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-29 11:00:16.9523;8205;d3bada17a59a5c0b578608575472a2de;anonymous;NULL;Closed;19;0.0109;0.0000;Running;3.4931;9;0.2500;0;0.3000;0;0.4500;0;0.0000;0;0.0000;0;0.0000;RejInput;NULL;NULL;NULL;AccInput
GameStopped;2021-01-29 11:00:18.9321;8315;d3bada17a59a5c0b578608575472a2de;anonymous;NULL;Closed;20;0.0000;0.0000;Stopped;3.4931;9;0.2500;0;0.3000;0;0.4500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 11:00:23.4157;8551;d3bada17a59a5c0b578608575472a2de;anonymous;0.6662;ReceivingData;15;(0.666 0.659 0.666 0.667 0.685 0.682 0.693 0.686 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-29 11:00:23.5364;8558;d3bada17a59a5c0b578608575472a2de;anonymous;0.5879;ReceivingData;15;(0.666 0.659 0.666 0.665 0.588 0.682 0.693 0.686 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 11:00:24.7169;8624;d3bada17a59a5c0b578608575472a2de;anonymous;0.8685;ReceivingData;16;(0.869 0.658 0.653 0.698 0.806 0.837 0.883 0.879 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-29 11:00:25.5952;8672;d3bada17a59a5c0b578608575472a2de;anonymous;0.6421;ReceivingData;16;(0.757 0.707 0.698 0.722 0.674 0.670 0.642 0.767 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 11:00:26.2744;8709;d3bada17a59a5c0b578608575472a2de;anonymous;0.7841;ReceivingData;17;(0.778 0.784 0.735 0.768 0.788 0.779 0.788 0.781 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-29 11:00:27.6138;8785;d3bada17a59a5c0b578608575472a2de;anonymous;0.6200;ReceivingData;17;(0.659 0.620 0.777 0.775 0.782 0.770 0.722 0.743 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 11:00:29.2790;8878;d3bada17a59a5c0b578608575472a2de;anonymous;0.7238;ReceivingData;18;(0.745 0.758 0.719 0.724 0.670 0.666 0.723 0.732 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-29 11:00:30.0468;8922;d3bada17a59a5c0b578608575472a2de;anonymous;0.6463;ReceivingData;18;(0.646 0.789 0.726 0.721 0.687 0.703 0.723 0.664 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 11:00:37.8457;9361;d3bada17a59a5c0b578608575472a2de;anonymous;0.7314;ReceivingData;19;(0.731 0.704 0.731 0.691 0.753 0.756 0.760 0.790 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-29 11:00:39.0577;9429;d3bada17a59a5c0b578608575472a2de;anonymous;0.5821;ReceivingData;19;(0.663 0.753 0.760 0.768 0.783 0.813 0.810 0.582 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 11:00:41.0661;9547;d3bada17a59a5c0b578608575472a2de;anonymous;0.7115;ReceivingData;20;(0.719 0.712 0.703 0.703 0.714 0.698 0.736 0.739 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-29 11:00:41.4068;9567;d3bada17a59a5c0b578608575472a2de;anonymous;0.6471;ReceivingData;20;(0.719 0.712 0.686 0.696 0.677 0.662 0.647 0.739 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 11:00:51.2346;10084;d3bada17a59a5c0b578608575472a2de;anonymous;0.7080;ReceivingData;21;(0.698 0.706 0.708 0.720 0.737 0.764 0.731 0.705 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
GameStopped;2021-01-29 11:00:53.0819;10187;d3bada17a59a5c0b578608575472a2de;anonymous;NULL;NULL;NULL;NULL;Closed;20;0.0000;0.0000;Stopped;3.4931;9;0.2500;0;0.3000;0;0.4500;0;0.0000;0;0.0000;0;0.0000;NA
